id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
sqlite-88c6a2e7bc7b,2026,session extension,heap-oob-read,sessionAppendPartialUpdate,corrupt-changeset+requires-extension:session,,88c6a2e7bc7b95d372f5f04f4c529276bfac0154,3.53.4,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/88c6a2e7bc7b95d372f5f04f4c529276bfac0154,"Object: the rebase baseline record a2, walked past its nChange end. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply."
sqlite-a458960c1855,2026,VDBE,heap-overflow-write,sqlite3VdbeExec OP_MakeRecord,plain-SQL,,a458960c18555de350d30493b29e94cd14b196ae,,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/a458960c18555de350d30493b29e94cd14b196ae,"zPayload points into the record buffer being built by OP_MakeRecord, which is the output Mem payload from sqlite3VdbeMemClearAndResize -> sqlite3VdbeMemGrow -> sqlite3DbMallocRaw (src/vdbemem.c:276). A record under 1200 B is a lookaside slot. The OVERRUN macro deliberately memcpy-ed a full 8 bytes where only len were needed, relying on allocator slack past the logical end of the field; inside a 1200 B slot that slack always exists, so the write stays in the slab and no bounds fault occurs."
sqlite-a7200804eb4a,2026,printf,heap-overflow-write,sqlite3_str_vappendf,plain-SQL,"SELECT format('%!.0e',-1e100)",a7200804eb4aeb35229388a37ea00af27559bd25,3.53.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/a7200804eb4aeb35229388a37ea00af27559bd25,"StrAccum output buffer of the SQL format()/printf() function: sqlite3StrAccumInit(&str,db,0,0,..) src/func.c:326 then growth via sqlite3DbRealloc(p->db,zOld,nAlloc) src/printf.c:1135 with a non-NULL db, so it is a connection-allocator slot; szBufNeeded was 2 bytes short of what the float formatter writes, and because nAlloc is set from sqlite3DbMallocSize the slot is the full 128-byte LOOKASIDE_SMALL (9-byte request in the repro), so the extra bytes stay inside the arena; only outputs over 1200 bytes fall through to sqlite3Malloc."
sqlite-a7751a871bdc,2026,FTS5,heap-oob-read,fts5IndexIntegrityCheckSegment,corrupt-db-file+requires-extension:FTS5,,a7751a871bdcb5e88a3f61da8e2bc9ac7ffbe0d9,3.53.3,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/a7751a871bdcb5e88a3f61da8e2bc9ac7ffbe0d9,"Object: pLeaf->p leaf-page buffer, read at iOff+nTerm past szLeaf. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply."
sqlite-aa661c2e67df,2026,FTS3,use-after-free,fts3BestSnippet,plain-SQL+requires-extension:FTS3,,aa661c2e67df2f6c02df18ca7ba1682cfed607ea,,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/aa661c2e67df2f6c02df18ca7ba1682cfed607ea,"Object: Fts3Expr node list reached through pCsr->pExpr, invalidated by an internal restart. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply."
sqlite-b677c5afd4d2,2026,FTS5,use-after-free,fts5ExprNearIsMatch,corrupt-db-file+requires-extension:FTS5,,b677c5afd4d26ae7fa75f04ef37995c30f6e8f8d,,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/b677c5afd4d26ae7fa75f04ef37995c30f6e8f8d,"Object: the poslist output buffer a[i].pOut, appended through a stale writer. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply."
sqlite-bae4055493c3,2026,ext/fts5,heap-overflow-write,fts5DoSecureDelete,corrupt-db-file+requires-extension:fts5,,bae4055493c3d9549f307c20851f4b2c1e0cb5c4,3.51.3,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/bae4055493c3d9549f307c20851f4b2c1e0cb5c4,"writes into aPg = pSeg->pLeaf->p, the page image inside a single sqlite3_malloc64 block ext/fts5/fts5_index.c:883 carved as Fts5Data header + nn-byte page + 20-byte FTS5_DATA_PADDING; iNextOff was derived from the stale pSeg->iLeafOffset plus a corrupt pSeg->nPos, and the repro segfaults, so the write leaves that block; fts5 never uses the connection allocator; sibling commit ce83fd80adf36db7dd61b6636d4683ae0adb6da9 is the same fix on the other branch."
sqlite-ca7a4778bec3,2026,session extension,heap-oob-read,sessionChangesetApply,corrupt-changeset+requires-extension:session,,ca7a4778bec356c3022dfa5d92ee67aaa17baa0c,,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/ca7a4778bec356c3022dfa5d92ee67aaa17baa0c,"Object: the changeset table-name buffer compared with a stale nTab length. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply."
sqlite-ce512d422953,2026,spellfix extension,heap-oob-read,spellfix1FilterForMatch,plain-SQL+requires-extension:spellfix1,CREATE VIRTUAL TABLE t1 USING spellfix1; INSERT INTO t1(word) VALUES('hello'); SELECT word FROM t1 WHERE word MATCH '';,ce512d422953512e4e9a55e83ae688671da1697e,,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/ce512d422953512e4e9a55e83ae688671da1697e,"zPattern[nPattern-1] with nPattern==0 reads ONE BYTE BEFORE the object (ext/misc/spellfix.c:2605). zPattern is sqlite3_value_text of the MATCH argument; for the '' literal in the repro that is the OP_String P4 string built by sqlite3DbStrNDup(db,"""",0) -> a 1-byte request (src/vdbeaux.c:1562), hence a 128-byte LOOKASIDE_SMALL slot. Small slots begin at lookaside.pMiddle, after every big slot, so byte -1 can never precede the slab base (src/main.c:810 setupLookaside) - the read always lands inside the one sqlite3Malloc'd slab. batch-id=fossil:e58d5efc7b338756"
sqlite-d38b6c0a19d2,2026,session extension,heap-oob-read,sessionChangesetInvert,corrupt-changeset+requires-extension:session,,d38b6c0a19d2dd7c27d3ba5e52a3e6b9b10d717e,3.53.2,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/d38b6c0a19d2dd7c27d3ba5e52a3e6b9b10d717e,"Object: the changeset input buffer, read one byte past nData. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply. sibling 6e3e557c810f is the same fix on another branch."
sqlite-e151b6e4a117,2026,session extension,heap-overflow-write,sessionAppendRecordMerge,corrupt-changeset+requires-extension:session,,e151b6e4a11704f5ae58907e7fb9ba24d6f2cca2,3.53.3,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/e151b6e4a11704f5ae58907e7fb9ba24d6f2cca2,"Object: the session output buffer, sized by an int expression n1+n2 that overflowed. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply."
sqlite-e7d405200ac4,2026,FTS5,heap-oob-read,fts5PoslistFilterCallback,corrupt-db-file+requires-extension:FTS5,,e7d405200ac43f21473e02fdbfbe4ede71db31e3,3.53.2,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/e7d405200ac43f21473e02fdbfbe4ede71db31e3,"Object: pChunk, scanned for a varint terminator with no end bound. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply. sibling 6feeafc7deaa is the same fix on another branch."
sqlite-e9d40c821d08,2026,STAT4/analyze,heap-overflow-write,loadStatTbl,corrupt-db-file,,e9d40c821d0869a989501db657bcb6f7c411cdf2,3.53.3,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/e9d40c821d0869a989501db657bcb6f7c411cdf2,"32-bit multiplication overflow in nByte = ROUND8(sizeof(IndexSample)*nSample) + sizeof(tRowcnt)*nIdxCol*3*nSample + ... undersizes pIdx->aSample = sqlite3DbMallocZero(db, nByte) (src/analyze.c:1821), which is then carved by pointer arithmetic into aSample[], aAvgEq[] and the per-sample anEq/anLt/anDLt arrays and written past the end. loadStat4/loadStatTbl run with lookaside DISABLED (DisableLookaside at src/analyze.c:1994, asserted at :1779 and :1907), so lookaside.sz==0 and every sqlite3DbMallocZero here falls through to sqlite3Malloc - and nByte is far above the 1200-byte slot anyway. batch-id=fossil:c25ac7af868864f9"
sqlite-ec91a47924c8,2026,ext-misc:amatch,heap-overflow-write,amatchAddWord,plain-SQL+requires-extension:amatch,,ec91a47924c8609056d77f3581cb773b507b7a83,,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/ec91a47924c8609056d77f3581cb773b507b7a83,"Object: amatch_word allocated one byte short by sqlite3_malloc64(sizeof(*pWord)+nBase+nTail-1). allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply."
sqlite-f034bd10f022,2026,FTS5,heap-oob-read,fts5LeafSeek / fts5IndexExtractColset,corrupt-db-file+requires-extension:FTS5,,f034bd10f0226786e7336c72a2f414eca05c6e7a,3.53.2,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/f034bd10f0226786e7336c72a2f414eca05c6e7a,"Object: the leaf page buffer and the colset varint scan, both unbounded. allocated by the extension via sqlite3_malloc64/sqlite3_realloc64. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Real heap bounds apply. sibling 8154476ff868 is the same fix on another branch."
sqlite-f0c63df28809,2026,select,uninitialized-read,sqlite3ProcessJoin,plain-SQL+requires-extension:vtab,,f0c63df28809d7a10e143bb744c1ed5bba854793,,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/f0c63df28809d7a10e143bb744c1ed5bba854793,"Reads pRight->u1.pFuncArg on a SrcItem whose fg.isTabFunc was not set, so the u1 union member is the wrong variant - a slot read as the wrong type. SrcItem (72 B) lives inside the SrcList allocated by sqlite3DbMallocRawNN on a SELECT parse, well inside the 1200 B slot, so the misread bytes come from a neighbouring field of the same lookaside slot."
CVE-2025-3277,2025,core SQL functions,heap-overflow-write,StrAccum write past malloc'd buffer with >2MB separator,plain-SQL,concat_ws() with a separator string larger than 2MB and many arguments; 32-bit integer overflow in result-size computation causes short malloc then OOB write,f4fc2ee20311a0a5141726c71d318ab52001c974,3.49.1 (2025-02-18),system-malloc,caught,read-the-source,https://www.sqlite.org/cves.html,"reaches sqlite3Malloc: either the request exceeds the 1200 B lookaside slot or the path runs under DisableLookaside (lookaside.sz=0, src/sqliteInt.h:1617). Prior pass: a >2MB StrAccum growth is always a real malloc; bounds end at the buffer"
CVE-2025-6965,2025,core (aggregate query processing),heap-oob-read,aggregate term handling (aggregate terms can exceed available columns),plain-SQL,"query whose number of aggregate terms exceeds the maximum column count; integer overflow leads to read off the end of an array || No public PoC located. Reported by an AI agent run jointly by Google DeepMind and Google Project Zero; Google state they detected it as being at risk of imminent exploitation, but no exploit or testcase was published in what I fetched.",c52e9d97d485a3eb168e3f8f3674a7bc4b419703,3.50.2 (2025-06-28),system-malloc,caught,read-the-source,https://www.sqlite.org/cves.html,"core parse/query object allocated through sqlite3DbMallocRawNN (src/malloc.c:643) on a SELECT/DML parse, where lookaside is enabled; the struct fits the 1200 B slot. Freeing it is a freelist push at src/malloc.c:481, never free(), so revocation never runs. Release builds do not scrub a freed slot (t CORRECTED after adversarial audit (instrumented, positive+negative controlled): the overrun object is pAggInfo->aCol[], grown by sqlite3ArrayAllocate -> sqlite3DbRealloc (src/build.c:4691). Triggering the i16 iAgg overflow needs >32767 entries of 32 B, i.e. >1 MB - far past the 1200 B slot. The prior pass applied the fixed-struct size table to a variable-length array."
CVE-2025-70873,2025,requires-extension:zipfile,uninitialized-read,zipfile extension ZIP parsing,requires-extension:zipfile,malformed ZIP file fed to the zipfile extension (usually present in CLI builds) || https://gist.github.com/cnwangjihe/f496393f30f5ecec5b18c8f5ab072054,ee9f4acb1046c69950dd9666002ed9f036def8aa,3.52.0 (2026-03-06),system-malloc,caught,named-in-advisory,https://www.sqlite.org/cves.html,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: zipfile allocates via sqlite3_malloc PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
